local_id;type_local;surf_carre;nb_piece_princ;surf_terrain;nature_cult;nature_cult_spec;cadastre_id
4484;Appartement;35,44;2;;;;18447
2230;Appartement;35,45;1;;;;29836
4485;Appartement;35,45;2;;;;83
2231;Appartement;35,46;1;;;;28613
4486;Appartement;35,46;2;;;;2955
7781;Appartement;35,46;3;;;;627
2232;Appartement;35,47;1;;;;24355
4487;Appartement;35,47;2;;;;28202
4488;Appartement;35,48;2;;;;15896
7782;Appartement;35,48;3;;;;17006
12732;Appartement;35,48;4;;;;1366
4489;Appartement;35,49;2;;;;1389
2233;Appartement;35,50;1;;;;11032
4490;Appartement;35,50;2;;;;14458
2234;Appartement;35,51;1;;;;6705
4491;Appartement;35,51;2;;;;14085
4492;Maison;35,51;2;;;;326
2235;Appartement;35,52;1;;;;27958
4493;Appartement;35,52;2;;;;2257
2236;Appartement;35,53;1;;;;1092
4494;Appartement;35,53;2;;;;13444
2237;Appartement;35,54;1;;;;22731
4495;Appartement;35,54;2;;;;8517
7783;Appartement;35,54;3;;;;3612
2238;Appartement;35,55;1;;;;4309
4496;Appartement;35,55;2;;;;2166
7784;Appartement;35,55;3;;;;3476
2239;Appartement;35,56;1;;;;766
4497;Appartement;35,56;2;;;;7755
7785;Appartement;35,56;3;;;;14709
2240;Appartement;35,57;1;;;;1606
4498;Appartement;35,57;2;;;;26472
7786;Appartement;35,57;3;;;;376
2241;Appartement;35,58;1;;;;5751
4499;Appartement;35,58;2;;;;29670
4500;Appartement;35,59;2;;;;14584
7787;Appartement;35,59;3;;;;1218
2242;Appartement;35,60;1;;;;12263
4501;Appartement;35,60;2;;;;19968
7788;Appartement;35,60;3;;;;1366
2243;Appartement;35,61;1;;;;19065
4502;Appartement;35,61;2;;;;29367
7789;Appartement;35,61;3;;;;1830
2244;Appartement;35,62;1;;;;450
4503;Appartement;35,62;2;;;;9979
2245;Appartement;35,63;1;;;;3924
4504;Appartement;35,63;2;;;;83
4505;Maison;35,63;2;;;;13464
2246;Appartement;35,64;1;;;;12219
4506;Appartement;35,64;2;;;;3988
2247;Appartement;35,65;1;;;;23792
4507;Appartement;35,65;2;;;;2801
4508;Appartement;35,66;2;;;;11513
7790;Appartement;35,66;3;;;;5540
2248;Appartement;35,67;1;;;;373
4509;Appartement;35,67;2;;;;26836
4510;Maison;35,67;2;;;;14445
7791;Appartement;35,67;3;;;;23674
2249;Appartement;35,68;1;;;;281
4511;Appartement;35,68;2;;;;21647
17970;Appartement;35,69;2;48;S;;17407
2250;Appartement;35,69;1;;;;5249
4512;Appartement;35,69;2;;;;4142
2251;Appartement;35,70;1;;;;381
4513;Appartement;35,70;2;;;;21385
2252;Appartement;35,71;1;;;;19266
7792;Appartement;35,71;3;;;;24824
2253;Appartement;35,72;1;;;;10526
12733;Maison;35,73;4;;;;2092
2254;Appartement;35,74;1;;;;27842
4514;Appartement;35,74;2;;;;5240
2255;Appartement;35,75;1;;;;807
4515;Appartement;35,75;2;;;;1472
4516;Appartement;35,76;2;;;;14226
4517;Maison;35,76;2;;;;2496
7793;Appartement;35,76;3;;;;29258
2256;Appartement;35,77;1;;;;6208
2257;Appartement;35,78;1;;;;14300
4518;Appartement;35,78;2;;;;4012
7794;Appartement;35,78;3;;;;29259
4519;Appartement;35,79;2;;;;17469
2258;Appartement;35,80;1;;;;15110
4520;Appartement;35,80;2;;;;26554
2259;Appartement;35,81;1;;;;19259
4521;Appartement;35,81;2;;;;10558
2260;Appartement;35,82;1;;;;14676
4522;Appartement;35,82;2;;;;3874
7795;Appartement;35,82;3;;;;27646
4523;Appartement;35,83;2;;;;12529
4524;Appartement;35,84;2;;;;11266
7796;Appartement;35,84;3;;;;1043
2261;Appartement;35,85;1;;;;18778
4525;Appartement;35,85;2;;;;3764
4526;Appartement;35,86;2;;;;1576
7797;Appartement;35,86;3;;;;8
2262;Appartement;35,87;1;;;;27513
4527;Appartement;35,87;2;;;;17129
4528;Appartement;35,88;2;;;;8554
7798;Appartement;35,88;3;;;;3740
2263;Appartement;35,89;1;;;;12201
4529;Appartement;35,89;2;;;;1311
2264;Appartement;35,90;1;;;;7016
4530;Appartement;35,90;2;;;;10404
2265;Appartement;35,91;1;;;;22913
4531;Appartement;35,91;2;;;;27585
7799;Appartement;35,91;3;;;;20478
4532;Appartement;35,92;2;;;;2764
2266;Appartement;35,93;1;;;;17224
4533;Appartement;35,93;2;;;;5454
2267;Appartement;35,94;1;;;;14559
4534;Appartement;35,94;2;;;;1332
7800;Appartement;35,94;3;;;;28371
7801;Maison;35,94;3;;;;5013
2268;Appartement;35,95;1;;;;26510
4535;Appartement;35,95;2;;;;16532
7802;Appartement;35,95;3;;;;6560
4536;Appartement;35,96;2;;;;4170
2269;Appartement;35,97;1;;;;7399
4537;Appartement;35,97;2;;;;380
2270;Appartement;35,98;1;;;;26603
4538;Appartement;35,98;2;;;;10792
4539;Maison;35,98;2;;;;22707
2271;Appartement;35,99;1;;;;8353
4540;Appartement;35,99;2;;;;2548
2335;Appartement;36,00;1;;;;3862
4649;Appartement;36,00;2;;;;29064
2273;Appartement;36,01;1;;;;13784
4544;Appartement;36,01;2;;;;29758
4545;Maison;36,01;2;;;;21027
2274;Appartement;36,02;1;;;;4278
4546;Appartement;36,02;2;;;;21226
2275;Appartement;36,03;1;;;;17279
4547;Appartement;36,03;2;;;;9846
2276;Appartement;36,04;1;;;;27199
4548;Appartement;36,04;2;;;;380
4549;Appartement;36,05;2;;;;13106
7805;Appartement;36,05;3;;;;4323
2277;Appartement;36,06;1;;;;22824
4550;Appartement;36,06;2;;;;6360
7806;Appartement;36,06;3;;;;5282
2278;Appartement;36,07;1;;;;6891
4551;Appartement;36,07;2;;;;2764
4552;Appartement;36,08;2;;;;222
2279;Appartement;36,09;1;;;;2092
4553;Appartement;36,09;2;;;;29321
2280;Appartement;36,10;1;;;;10719
4554;Appartement;36,10;2;;;;6322
4555;Maison;36,10;2;;;;1171
2281;Appartement;36,11;1;;;;659
4556;Appartement;36,11;2;;;;28918
2282;Appartement;36,12;1;;;;16867
2283;Appartement;36,13;1;;;;1204
4557;Appartement;36,13;2;;;;28975
4558;Appartement;36,14;2;;;;260
4559;Appartement;36,15;2;;;;24859
4560;Appartement;36,16;2;;;;7966
4561;Appartement;36,17;2;;;;1135
4562;Appartement;36,18;2;;;;15452
7807;Appartement;36,18;3;;;;25591
4563;Appartement;36,19;2;;;;29402
2284;Appartement;36,20;1;;;;3088
4564;Appartement;36,20;2;;;;9250
2285;Appartement;36,21;1;;;;8301
4565;Appartement;36,21;2;;;;16119
4566;Appartement;36,22;2;;;;16007
7808;Appartement;36,22;3;;;;3436
2286;Appartement;36,23;1;;;;847
4567;Appartement;36,23;2;;;;4
7809;Appartement;36,23;3;;;;21693
4568;Appartement;36,24;2;;;;17961
2287;Appartement;36,25;1;;;;1204
4569;Appartement;36,25;2;;;;7394
4570;Appartement;36,26;2;;;;8811
4571;Appartement;36,27;2;;;;2769
2288;Appartement;36,28;1;;;;27694
4572;Appartement;36,28;2;;;;461
2289;Appartement;36,29;1;;;;21766
4573;Appartement;36,29;2;;;;8650
7810;Appartement;36,29;3;;;;23683
2290;Appartement;36,30;1;;;;26032
4574;Appartement;36,30;2;;;;25521
7811;Appartement;36,30;3;;;;25786
4575;Appartement;36,31;2;;;;4583
2291;Appartement;36,32;1;;;;3480
4576;Appartement;36,32;2;;;;24500
7812;Appartement;36,32;3;;;;5861
2292;Appartement;36,33;1;;;;25931
4577;Appartement;36,33;2;;;;5929
4578;Appartement;36,34;2;;;;1637
7813;Appartement;36,34;3;;;;496
2293;Appartement;36,35;1;;;;452
4579;Appartement;36,35;2;;;;13500
2294;Appartement;36,36;1;;;;2157
4580;Appartement;36,36;2;;;;461
7814;Maison;36,36;3;;;;9356
4581;Appartement;36,37;2;;;;2847
2295;Appartement;36,38;1;;;;22533
4582;Appartement;36,38;2;;;;490
2296;Appartement;36,39;1;;;;7618
4583;Appartement;36,39;2;;;;12216
4584;Maison;36,39;2;;;;10497
2297;Appartement;36,40;1;;;;18024
4585;Appartement;36,40;2;;;;3891
4586;Maison;36,40;2;;;;3708
7815;Appartement;36,40;3;;;;21350
16604;Appartement;36,40;5;;;;387
2298;Appartement;36,41;1;;;;10951
4587;Appartement;36,41;2;;;;2365
2299;Appartement;36,42;1;;;;11726
4588;Appartement;36,42;2;;;;1226
2300;Appartement;36,43;1;;;;29702
4589;Appartement;36,43;2;;;;13343
7816;Appartement;36,43;3;;;;21760
4590;Appartement;36,44;2;;;;23463
2301;Appartement;36,45;1;;;;12777
4591;Appartement;36,45;2;;;;26135
4592;Maison;36,45;2;;;;15672
4593;Appartement;36,46;2;;;;18102
2302;Appartement;36,47;1;;;;20724
4594;Appartement;36,47;2;;;;12288
4595;Appartement;36,48;2;;;;10165
12734;Appartement;36,48;4;;;;25399
2303;Appartement;36,49;1;;;;20951
4596;Appartement;36,49;2;;;;29347
4597;Appartement;36,50;2;;;;25437
4598;Appartement;36,51;2;;;;23099
2304;Appartement;36,52;1;;;;13497
4599;Appartement;36,52;2;;;;11130
2305;Appartement;36,53;1;;;;5630
4600;Appartement;36,53;2;;;;5813
2306;Appartement;36,54;1;;;;23152
4601;Appartement;36,54;2;;;;28590
4602;Appartement;36,55;2;;;;155
12735;Appartement;36,55;4;;;;1507
2307;Appartement;36,56;1;;;;6496
4603;Appartement;36,56;2;;;;2769
12736;Appartement;36,56;4;;;;63
2308;Appartement;36,57;1;;;;5904
4604;Appartement;36,57;2;;;;11739
2309;Appartement;36,58;1;;;;9261
4605;Appartement;36,58;2;;;;29933
7817;Appartement;36,58;3;;;;381
12737;Appartement;36,58;4;;;;24056
2310;Appartement;36,59;1;;;;24032
4606;Appartement;36,59;2;;;;5442
2311;Appartement;36,60;1;;;;210
4607;Appartement;36,60;2;;;;10038
2312;Appartement;36,61;1;;;;5267
4608;Appartement;36,61;2;;;;7934
4609;Appartement;36,62;2;;;;15537
4610;Appartement;36,64;2;;;;25445
4611;Appartement;36,65;2;;;;16563
2313;Appartement;36,66;1;;;;3175
4612;Appartement;36,66;2;;;;67
4613;Appartement;36,67;2;;;;541
2314;Appartement;36,68;1;;;;2917
4614;Appartement;36,68;2;;;;20813
4615;Appartement;36,69;2;;;;10401
2315;Appartement;36,70;1;;;;18631
4616;Appartement;36,70;2;;;;5169
4617;Maison;36,70;2;;;;13330
7818;Appartement;36,70;3;;;;26399
2316;Appartement;36,71;1;;;;27795
4618;Appartement;36,71;2;;;;28156
2317;Appartement;36,72;1;;;;18501
4619;Appartement;36,73;2;;;;26360
2318;Appartement;36,74;1;;;;3151
2319;Maison;36,74;1;;;;19763
4620;Appartement;36,74;2;;;;3021
12738;Appartement;36,74;4;;;;2144
4621;Appartement;36,75;2;;;;1812
2320;Appartement;36,76;1;;;;7886
4622;Appartement;36,76;2;;;;8220
2321;Appartement;36,77;1;;;;13984
4623;Appartement;36,77;2;;;;11568
7819;Appartement;36,77;3;;;;14323
4624;Appartement;36,78;2;;;;7578
2322;Appartement;36,79;1;;;;210
4625;Appartement;36,79;2;;;;4514
4626;Appartement;36,80;2;;;;29371
7820;Appartement;36,80;3;;;;7677
4627;Appartement;36,81;2;;;;17105
4628;Maison;36,81;2;;;;3528
2323;Appartement;36,82;1;;;;1345
4629;Appartement;36,82;2;;;;3119
2324;Appartement;36,83;1;;;;25219
4630;Appartement;36,83;2;;;;17756
4631;Appartement;36,84;2;;;;9005
2325;Appartement;36,85;1;;;;4145
4632;Appartement;36,85;2;;;;20239
2326;Appartement;36,86;1;;;;1491
4633;Appartement;36,86;2;;;;5134
4634;Maison;36,86;2;;;;3821
2327;Appartement;36,87;1;;;;19825
4635;Appartement;36,87;2;;;;28135
2328;Appartement;36,88;1;;;;431
4636;Appartement;36,88;2;;;;3431
7821;Appartement;36,88;3;;;;394
2329;Appartement;36,89;1;;;;908
4637;Appartement;36,89;2;;;;628
4638;Appartement;36,90;2;;;;17624
4639;Maison;36,90;2;;;;1962
7822;Appartement;36,90;3;;;;26222
2330;Appartement;36,91;1;;;;11053
4640;Appartement;36,91;2;;;;3166
7823;Appartement;36,91;3;;;;289
2331;Appartement;36,92;1;;;;2634
4641;Appartement;36,92;2;;;;19570
2332;Appartement;36,93;1;;;;3848
4642;Appartement;36,93;2;;;;2365
4643;Appartement;36,94;2;;;;3766
4644;Appartement;36,95;2;;;;573
2333;Appartement;36,96;1;;;;10139
4645;Appartement;36,96;2;;;;14555
7824;Appartement;36,96;3;;;;8497
4646;Appartement;36,97;2;;;;2955
2334;Appartement;36,98;1;;;;14927
4647;Appartement;36,98;2;;;;908
4648;Appartement;36,99;2;;;;13803
2398;Appartement;37,00;1;;;;5305
4751;Appartement;37,00;2;;;;2090
4650;Appartement;37,01;2;;;;284
2336;Appartement;37,02;1;;;;24973
4651;Appartement;37,02;2;;;;29421
7825;Appartement;37,02;3;;;;273
4652;Appartement;37,03;2;;;;1100
7826;Appartement;37,03;3;;;;17176
4653;Appartement;37,04;2;;;;5927
2337;Appartement;37,05;1;;;;11173
4654;Appartement;37,05;2;;;;22823
4655;Appartement;37,06;2;;;;9632
2338;Appartement;37,07;1;;;;24968
4656;Appartement;37,07;2;;;;29801
2339;Appartement;37,08;1;;;;23651
4657;Appartement;37,08;2;;;;2276
2340;Appartement;37,09;1;;;;3660
4658;Appartement;37,09;2;;;;6262
2341;Appartement;37,10;1;;;;23617
4659;Appartement;37,10;2;;;;8574
7827;Appartement;37,10;3;;;;3221
7828;Maison;37,10;3;;;;110
2342;Appartement;37,11;1;;;;24431
4660;Appartement;37,11;2;;;;3850
2343;Appartement;37,12;1;;;;24769
4661;Appartement;37,12;2;;;;80
4662;Appartement;37,13;2;;;;521
7829;Maison;37,13;3;;;;27702
2344;Appartement;37,14;1;;;;3922
4663;Appartement;37,14;2;;;;9541
7830;Appartement;37,14;3;;;;21680
4664;Appartement;37,15;2;;;;660
7831;Appartement;37,15;3;;;;18255
2345;Appartement;37,16;1;;;;7365
4665;Appartement;37,16;2;;;;14447
7832;Appartement;37,16;3;;;;5287
4666;Appartement;37,17;2;;;;22150
7833;Appartement;37,17;3;;;;16474
2346;Appartement;37,18;1;;;;19661
2347;Maison;37,18;1;;;;10134
4667;Appartement;37,18;2;;;;11793
7834;Appartement;37,18;3;;;;28257
2348;Appartement;37,19;1;;;;28896
4668;Appartement;37,19;2;;;;6184
7835;Appartement;37,19;3;;;;7990
2349;Appartement;37,20;1;;;;3690
4669;Appartement;37,20;2;;;;12349
2350;Appartement;37,21;1;;;;17038
4670;Appartement;37,21;2;;;;8624
7836;Appartement;37,21;3;;;;19678
2351;Maison;37,22;1;;;;14683
4671;Appartement;37,22;2;;;;1309
7837;Appartement;37,22;3;;;;1631
2352;Appartement;37,23;1;;;;28849
4672;Appartement;37,23;2;;;;5998
12739;Appartement;37,23;4;;;;1938
2353;Appartement;37,24;1;;;;14247
4673;Appartement;37,24;2;;;;24507
7838;Appartement;37,24;3;;;;1661
2354;Appartement;37,25;1;;;;5794
4674;Appartement;37,25;2;;;;3887
4675;Appartement;37,26;2;;;;17154
7839;Appartement;37,26;3;;;;19582
4676;Appartement;37,27;2;;;;29680
2355;Appartement;37,28;1;;;;1547
4677;Appartement;37,28;2;;;;5093
12740;Appartement;37,28;4;;;;29668
4678;Appartement;37,29;2;;;;35
2356;Appartement;37,30;1;;;;7629
4679;Appartement;37,30;2;;;;14887
2357;Appartement;37,31;1;;;;832
4680;Appartement;37,31;2;;;;24848
2358;Appartement;37,32;1;;;;80
4681;Appartement;37,32;2;;;;26867
2359;Appartement;37,33;1;;;;15568
4682;Appartement;37,33;2;;;;6972
7840;Appartement;37,33;3;;;;6942
2360;Appartement;37,34;1;;;;4955
4683;Appartement;37,34;2;;;;16964
7841;Appartement;37,34;3;;;;2525
4684;Appartement;37,35;2;;;;23783
2361;Appartement;37,36;1;;;;15
4685;Appartement;37,36;2;;;;237
7842;Appartement;37,36;3;;;;1602
4686;Appartement;37,37;2;;;;1814
7843;Appartement;37,37;3;;;;28640
4687;Appartement;37,38;2;;;;10231
2362;Appartement;37,39;1;;;;3840
2363;Appartement;37,40;1;;;;27964
4688;Appartement;37,40;2;;;;17454
2364;Appartement;37,41;1;;;;17458
4689;Appartement;37,41;2;;;;13008
4690;Appartement;37,42;2;;;;9360
2365;Appartement;37,43;1;;;;24669
2366;Appartement;37,44;1;;;;281
4691;Maison;37,44;2;;;;28628
2367;Appartement;37,45;1;;;;546
2368;Maison;37,45;1;;;;497
4692;Appartement;37,45;2;;;;10668
7844;Appartement;37,45;3;;;;26419
4693;Appartement;37,46;2;;;;20222
2369;Appartement;37,47;1;;;;14477
4694;Appartement;37,47;2;;;;17757
7845;Maison;37,47;3;;;;6835
2370;Appartement;37,48;1;;;;506
4695;Appartement;37,48;2;;;;28205
4696;Maison;37,48;2;;;;6692
7846;Maison;37,48;3;;;;1140
2371;Appartement;37,49;1;;;;20131
4697;Appartement;37,49;2;;;;14346
7847;Appartement;37,49;3;;;;1793
7848;Maison;37,49;3;;;;3769
12741;Appartement;37,49;4;;;;24289
2372;Appartement;37,50;1;;;;2559
4698;Appartement;37,50;2;;;;16380
2373;Appartement;37,51;1;;;;1052
4699;Appartement;37,51;2;;;;1435
4700;Maison;37,51;2;;;;14690
4701;Appartement;37,52;2;;;;7739
4702;Appartement;37,53;2;;;;25977
7849;Maison;37,53;3;;;;208
4703;Appartement;37,54;2;;;;2019
4704;Appartement;37,55;2;;;;18253
4705;Appartement;37,56;2;;;;26682
4706;Appartement;37,57;2;;;;21039
7850;Appartement;37,57;3;;;;29445
16605;Appartement;37,57;5;;;;289
4707;Appartement;37,58;2;;;;2328
7851;Appartement;37,58;3;;;;3546
4708;Appartement;37,59;2;;;;20851
4709;Maison;37,59;2;;;;439
4710;Appartement;37,60;2;;;;12679
7852;Appartement;37,60;3;;;;12985
17623;Appartement;37,60;6;;;;1779
2374;Appartement;37,61;1;;;;1061
4711;Appartement;37,61;2;;;;21997
7853;Maison;37,61;3;;;;7107
4712;Appartement;37,62;2;;;;1154
4713;Appartement;37,63;2;;;;22775
4714;Appartement;37,64;2;;;;23529
4715;Appartement;37,65;2;;;;22628
2375;Appartement;37,66;1;;;;439
4716;Appartement;37,66;2;;;;12156
7854;Appartement;37,66;3;;;;28117
2376;Appartement;37,67;1;;;;9881
4717;Appartement;37,67;2;;;;26083
2377;Appartement;37,68;1;;;;10292
4718;Appartement;37,68;2;;;;9013
2378;Appartement;37,69;1;;;;14127
4719;Appartement;37,69;2;;;;1908
2379;Appartement;37,70;1;;;;10544
4720;Appartement;37,70;2;;;;3185
7855;Appartement;37,70;3;;;;26785
2380;Appartement;37,71;1;;;;15
4721;Appartement;37,71;2;;;;16560
2381;Appartement;37,72;1;;;;4076
4722;Appartement;37,72;2;;;;1438
4723;Appartement;37,73;2;;;;150
7856;Appartement;37,73;3;;;;20598
4724;Appartement;37,74;2;;;;7212
2382;Appartement;37,75;1;;;;2276
4725;Appartement;37,75;2;;;;341
2383;Appartement;37,76;1;;;;30
4726;Appartement;37,76;2;;;;9218
2384;Appartement;37,77;1;;;;19256
4727;Appartement;37,77;2;;;;2076
2385;Appartement;37,78;1;;;;8039
4728;Appartement;37,78;2;;;;10542
4729;Appartement;37,79;2;;;;24035
7857;Appartement;37,79;3;;;;2398
2386;Appartement;37,80;1;;;;24550
4730;Appartement;37,80;2;;;;2556
7858;Appartement;37,80;3;;;;640
2387;Appartement;37,81;1;;;;2130
4731;Appartement;37,81;2;;;;9272
7859;Appartement;37,81;3;;;;23658
2388;Appartement;37,82;1;;;;13099
4732;Appartement;37,82;2;;;;14656
4733;Appartement;37,83;2;;;;21755
4734;Maison;37,83;2;;;;27784
4735;Appartement;37,84;2;;;;24270
2389;Appartement;37,85;1;;;;2258
4736;Appartement;37,85;2;;;;12693
7860;Appartement;37,85;3;;;;17262
17803;Maison;37,86;2;110;AG;;20899
2390;Appartement;37,86;1;;;;20069
4737;Appartement;37,86;2;;;;18698
2391;Appartement;37,87;1;;;;9441
4738;Appartement;37,87;2;;;;14652
4739;Appartement;37,88;2;;;;7941
4740;Appartement;37,89;2;;;;67
12742;Appartement;37,89;4;;;;5131
2392;Appartement;37,90;1;;;;6393
4741;Appartement;37,90;2;;;;8683
12743;Appartement;37,90;4;;;;783
4742;Appartement;37,91;2;;;;1233
4743;Appartement;37,92;2;;;;2198
7861;Maison;37,92;3;;;;22
2393;Appartement;37,93;1;;;;15030
4744;Appartement;37,93;2;;;;20891
4745;Appartement;37,94;2;;;;15405
2394;Appartement;37,95;1;;;;12874
4746;Appartement;37,95;2;;;;24432
2395;Appartement;37,96;1;;;;11987
4747;Appartement;37,96;2;;;;21691
7862;Appartement;37,96;3;;;;2671
2396;Appartement;37,97;1;;;;13060
4748;Appartement;37,97;2;;;;1268
2397;Appartement;37,98;1;;;;22451
4749;Appartement;37,98;2;;;;1245
4750;Appartement;37,99;2;;;;9658
2453;Appartement;38,00;1;;;;14668
4853;Appartement;38,00;2;;;;4138
2399;Appartement;38,01;1;;;;25334
4752;Appartement;38,01;2;;;;29490
7863;Appartement;38,01;3;;;;11328
2400;Appartement;38,02;1;;;;1630
4753;Appartement;38,02;2;;;;9651
7864;Appartement;38,02;3;;;;6670
2401;Appartement;38,03;1;;;;15172
4754;Appartement;38,03;2;;;;14895
17855;Appartement;38,04;2;20;AG;;8925
2402;Appartement;38,04;1;;;;16334
4755;Appartement;38,04;2;;;;7459
2403;Appartement;38,05;1;;;;11746
4756;Appartement;38,05;2;;;;2994
4757;Appartement;38,06;2;;;;8016
2404;Appartement;38,07;1;;;;22074
4758;Appartement;38,07;2;;;;9665
2405;Appartement;38,08;1;;;;9339
4759;Appartement;38,08;2;;;;19914
2406;Appartement;38,09;1;;;;27418
4760;Appartement;38,09;2;;;;27564
2407;Appartement;38,10;1;;;;6889
4761;Appartement;38,10;2;;;;4820
4762;Maison;38,10;2;;;;2392
2408;Appartement;38,11;1;;;;19718
4763;Appartement;38,11;2;;;;1143
4764;Appartement;38,12;2;;;;21629
2409;Appartement;38,13;1;;;;21588
4765;Appartement;38,13;2;;;;23484
4766;Appartement;38,14;2;;;;13952
7865;Appartement;38,14;3;;;;28254
4767;Appartement;38,15;2;;;;22633
7866;Appartement;38,15;3;;;;11788
2410;Appartement;38,16;1;;;;23789
4768;Appartement;38,16;2;;;;11044
4769;Appartement;38,17;2;;;;4940
7867;Appartement;38,17;3;;;;19796
12745;Appartement;38,17;4;;;;7575
4770;Appartement;38,18;2;;;;13723
7868;Appartement;38,18;3;;;;717
2411;Appartement;38,19;1;;;;221
4771;Appartement;38,19;2;;;;11844
2412;Appartement;38,20;1;;;;6296
4772;Appartement;38,20;2;;;;20534
7869;Appartement;38,20;3;;;;22761
7870;Maison;38,20;3;;;;17647
4773;Appartement;38,21;2;;;;10203
2413;Appartement;38,22;1;;;;2671
4774;Appartement;38,22;2;;;;11285
4775;Appartement;38,23;2;;;;439
2414;Appartement;38,24;1;;;;2303
4776;Appartement;38,25;2;;;;8238
2415;Appartement;38,26;1;;;;932
7871;Appartement;38,26;3;;;;20415
2416;Appartement;38,27;1;;;;10218
4777;Appartement;38,27;2;;;;19058
2417;Appartement;38,28;1;;;;17732
4778;Appartement;38,28;2;;;;9717
2418;Appartement;38,29;1;;;;594
4779;Appartement;38,29;2;;;;15752
7872;Appartement;38,29;3;;;;3818
2419;Appartement;38,30;1;;;;27879
4780;Appartement;38,30;2;;;;20911
4781;Appartement;38,31;2;;;;13725
2420;Appartement;38,32;1;;;;4092
4782;Appartement;38,32;2;;;;24906
2421;Appartement;38,33;1;;;;1387
4783;Appartement;38,33;2;;;;3029
7873;Appartement;38,33;3;;;;15973
2422;Appartement;38,34;1;;;;15308
4784;Appartement;38,34;2;;;;13634
4785;Appartement;38,35;2;;;;26191
4786;Appartement;38,36;2;;;;8492
7874;Appartement;38,36;3;;;;12818
4787;Appartement;38,37;2;;;;28001
17826;Maison;38,38;2;139;S;;24429
4788;Appartement;38,38;2;;;;8695
7875;Appartement;38,38;3;;;;2348
12746;Maison;38,38;4;;;;22914
2423;Appartement;38,39;1;;;;8999
4789;Appartement;38,39;2;;;;153
4790;Appartement;38,40;2;;;;4701
7876;Appartement;38,40;3;;;;1755
2424;Appartement;38,41;1;;;;25509
4791;Appartement;38,41;2;;;;21604
7877;Appartement;38,41;3;;;;17198
