mutation_id;num_disposition;date_mutation;valeur_fonciere;local_id
14378;1;28/01/2020;265000;4088
14379;1;30/01/2020;265000;11142
14380;1;31/01/2020;265000;6373
14381;1;04/02/2020;265000;8865
14382;1;05/02/2020;265000;1893
14383;1;07/02/2020;265000;14356
14384;1;13/02/2020;265000;11716
14385;1;14/02/2020;265000;11679
14386;1;17/02/2020;265000;5348
14387;1;20/02/2020;265000;15666
14388;1;24/02/2020;265000;14085
14389;1;27/02/2020;265000;9967
14390;1;05/03/2020;265000;15136
14391;1;06/03/2020;265000;15921
14392;1;12/03/2020;265000;18009
14393;1;13/03/2020;265000;14562
14394;1;20/03/2020;265000;10104
14395;1;27/03/2020;265000;5535
14396;1;01/04/2020;265000;10127
14397;1;14/04/2020;265000;10973
14398;1;17/04/2020;265000;9702
14399;1;23/04/2020;265000;1290
14400;1;11/05/2020;265000;8696
14401;1;14/05/2020;265000;17986
14402;1;15/05/2020;265000;9133
14403;1;18/05/2020;265000;4203
14404;1;22/05/2020;265000;14640
14405;1;25/05/2020;265000;4802
14406;1;26/05/2020;265000;12729
14407;1;29/05/2020;265000;10532
14408;1;02/06/2020;265000;4305
14409;1;03/06/2020;265000;7347
14410;1;10/06/2020;265000;13880
14411;1;11/06/2020;265000;9947
14412;1;12/06/2020;265000;6073
14413;1;15/06/2020;265000;8563
14414;1;18/06/2020;265000;17429
14415;1;23/06/2020;265000;13500
14416;1;24/06/2020;265000;10235
14417;1;26/06/2020;265000;17330
14418;1;29/06/2020;265000;15041
14419;1;30/06/2020;265000;16852
14420;1;24/04/2020;265023;14474
14421;1;25/06/2020;265045;9769
14422;1;15/05/2020;265140;14024
14423;1;13/02/2020;265200;3202
14424;1;05/03/2020;265200;555
14425;1;06/01/2020;265320;9560
14426;1;23/06/2020;265385;3670
14427;1;13/01/2020;265500;10227
14428;1;28/01/2020;265500;1520
14429;1;28/05/2020;2655000;17613
14430;1;13/02/2020;265650;3526
14431;1;10/01/2020;265700;10741
14432;1;27/02/2020;265950;6481
14433;1;02/01/2020;266000;1203
14434;1;07/01/2020;266000;5602
14435;1;13/01/2020;266000;7664
14436;1;14/01/2020;266000;1206
14437;1;17/02/2020;266000;5967
14438;1;24/02/2020;266000;1002
14439;1;03/03/2020;266000;4630
14440;1;31/03/2020;266000;14487
14441;1;12/05/2020;266000;11450
14442;1;14/05/2020;266000;10169
14443;1;15/05/2020;266000;275
14444;1;05/06/2020;266000;11880
14445;1;26/06/2020;266000;4310
14446;1;25/05/2020;266050;5414
14447;1;13/03/2020;266100;15074
14448;1;04/05/2020;266140;13654
14449;1;24/01/2020;266150;16433
14450;1;27/04/2020;266150;12608
14451;1;26/03/2020;26630;1405
14452;1;24/06/2020;266300;9898
14453;1;18/05/2020;266350;9926
14454;1;17/03/2020;2664618;16423
14455;1;03/03/2020;266500;390
14456;1;12/03/2020;266500;8657
14457;1;13/05/2020;266500;8690
14458;1;20/05/2020;266500;3382
14459;1;23/06/2020;266500;16278
14460;1;30/01/2020;266600;10139
14461;1;10/01/2020;266660;7962
14462;1;11/02/2020;266666;9564
14463;1;17/01/2020;266700;6101
14464;1;03/04/2020;266700;10087
14465;1;14/05/2020;266775;14874
14466;1;21/02/2020;266800;14959
14467;1;12/03/2020;266960;10528
14468;1;06/01/2020;267000;4429
14469;1;08/01/2020;267000;1310
14470;1;03/02/2020;267000;17226
14471;1;14/02/2020;267000;9097
14472;1;21/02/2020;267000;11214
14473;1;28/02/2020;267000;8239
14474;1;13/03/2020;267000;17946
14475;1;27/03/2020;267000;17030
14476;1;21/04/2020;267000;11468
14477;1;24/04/2020;267000;1093
14478;1;30/04/2020;267000;16308
14479;1;13/05/2020;267000;16936
14480;1;14/05/2020;267000;3616
14481;1;18/05/2020;267000;7069
14482;1;20/05/2020;267000;4378
14483;1;29/05/2020;267000;15012
14484;1;03/06/2020;267000;1708
14485;1;05/06/2020;267000;7517
14486;1;11/06/2020;267000;15165
14487;1;12/06/2020;267000;728
14488;1;22/06/2020;267000;15017
14489;1;29/06/2020;267000;2873
14490;1;30/06/2020;267000;9285
14491;1;17/02/2020;2670000;17597
14492;1;13/03/2020;2670275;16488
14493;1;19/05/2020;267100;8918
14494;1;12/02/2020;267140;17513
14495;1;15/06/2020;267180;15219
14496;1;31/01/2020;267200;10195
14497;1;13/02/2020;267200;12179
14498;1;07/04/2020;267200;11200
14499;1;02/03/2020;267250;949
14500;1;11/02/2020;267270;17218
14501;1;20/03/2020;267335;10296
14502;1;11/02/2020;267500;5328
14503;1;25/02/2020;267500;5897
14504;1;04/03/2020;267500;10728
14505;1;24/04/2020;267500;3615
14506;1;18/05/2020;267500;4556
14507;1;12/06/2020;267500;15199
14508;1;17/02/2020;267550;15740
14509;1;02/01/2020;267740;8482
14510;1;18/05/2020;267750;15158
14511;1;12/02/2020;267810;5523
14512;1;17/01/2020;268000;14093
14513;1;23/01/2020;268000;5473
14514;1;30/01/2020;268000;5636
14515;1;31/01/2020;268000;633
14516;1;04/02/2020;268000;712
14517;1;12/02/2020;268000;1683
14518;1;14/02/2020;268000;14074
14519;1;27/02/2020;268000;17527
14520;1;05/03/2020;268000;16707
14521;1;12/03/2020;268000;2486
14522;1;18/03/2020;268000;15019
14523;1;27/03/2020;268000;10694
14524;1;02/04/2020;268000;14674
14525;1;27/04/2020;268000;6233
14526;1;30/04/2020;268000;8355
14527;1;04/05/2020;268000;9244
14528;1;13/05/2020;268000;12053
14529;1;20/05/2020;268000;800
14530;1;28/05/2020;268000;4870
14531;1;29/05/2020;268000;17205
14532;1;18/06/2020;268000;9344
14533;1;24/02/2020;2680000;12687
14534;1;24/02/2020;268060;12083
14535;1;20/05/2020;268070;11488
14536;1;18/06/2020;268100;15120
14537;1;19/02/2020;268150;16058
14538;1;23/03/2020;268200;8777
14539;1;22/05/2020;268200;8705
14540;1;18/02/2020;268311;8263
14541;1;17/01/2020;268341;9047
14542;1;24/06/2020;268386;397
14543;1;31/01/2020;268400;13659
14544;1;12/02/2020;268400;10664
14545;1;14/02/2020;268400;11807
14546;1;02/03/2020;268400;14499
14547;1;15/06/2020;268420;17327
14548;1;28/02/2020;268500;6173
14549;1;28/02/2020;2686000;12679
14550;1;15/01/2020;268625;15447
14551;1;27/01/2020;268750;7927
14552;1;02/03/2020;268750;8714
14553;1;03/01/2020;268800;15962
14554;1;14/01/2020;268804;1711
14555;1;12/05/2020;268932;5703
14556;1;02/01/2020;269000;9409
14557;1;03/01/2020;269000;14796
14558;1;08/01/2020;269000;4142
14559;1;13/01/2020;269000;3959
14560;1;21/01/2020;269000;17704
14561;1;24/01/2020;269000;3991
14562;1;27/01/2020;269000;9526
14563;1;11/02/2020;269000;17623
14564;1;14/02/2020;269000;4965
14565;1;18/02/2020;269000;9301
14566;1;28/02/2020;269000;15474
14567;1;06/03/2020;269000;6589
14568;1;16/03/2020;269000;2868
14569;1;20/03/2020;269000;7126
14570;1;31/03/2020;269000;12471
14571;1;06/04/2020;269000;9065
14572;1;30/04/2020;269000;16365
14573;1;12/05/2020;269000;11157
14574;1;14/05/2020;269000;6888
14575;1;18/05/2020;269000;9590
14576;1;19/05/2020;269000;9731
14577;1;28/05/2020;269000;1434
14578;1;29/05/2020;269000;5654
14579;1;05/06/2020;269000;3554
14580;1;18/06/2020;269000;9930
14581;1;25/06/2020;269000;10142
14582;1;30/06/2020;269000;16964
14583;1;22/06/2020;2690000;16399
14584;1;15/04/2020;269064;4027
14585;1;20/01/2020;269100;4110
14586;1;26/02/2020;269100;2049
14587;1;14/02/2020;269200;3329
14588;1;29/05/2020;269280;4654
14589;1;20/03/2020;269370;14929
14590;1;22/01/2020;269400;12463
14591;1;17/02/2020;269500;11837
14592;1;16/03/2020;269500;11016
14593;1;17/03/2020;269500;5421
14594;1;07/05/2020;269500;13912
14595;1;24/06/2020;269500;15348
14596;1;30/04/2020;2696100;12526
14597;1;07/05/2020;269650;9906
14598;1;02/06/2020;269750;11446
14599;1;19/03/2020;269900;14338
14600;1;28/05/2020;269900;14141
14601;1;29/06/2020;269950;11911
14602;1;21/01/2020;27000;3222
14603;1;24/01/2020;27000;399
14604;1;11/02/2020;27000;1363
14605;1;12/02/2020;27000;1888
14606;1;02/03/2020;27000;3511
14607;1;05/03/2020;27000;16238
14608;1;06/03/2020;27000;59
14609;1;10/03/2020;27000;841
14610;1;12/03/2020;27000;1792
14611;1;17/03/2020;27000;1507
14612;1;07/04/2020;27000;12592
14613;1;15/05/2020;27000;4916
14614;1;20/05/2020;27000;819
14615;1;26/05/2020;27000;1191
14616;1;28/05/2020;27000;501
14617;1;08/06/2020;27000;787
14618;1;19/06/2020;27000;1281
14619;1;25/06/2020;27000;3473
14620;1;03/01/2020;270000;3960
14621;1;06/01/2020;270000;15081
14622;1;09/01/2020;270000;2109
14623;1;10/01/2020;270000;6671
14624;1;13/01/2020;270000;5649
14625;1;24/01/2020;270000;11993
14626;1;28/01/2020;270000;9494
14627;1;29/01/2020;270000;4197
14628;1;30/01/2020;270000;17880
14629;1;31/01/2020;270000;16834
14630;1;03/02/2020;270000;6444
14631;1;06/02/2020;270000;17367
14632;1;07/02/2020;270000;10224
14633;1;11/02/2020;270000;14329
14634;1;14/02/2020;270000;16644
14635;1;17/02/2020;270000;13004
14636;1;18/02/2020;270000;9557
14637;1;19/02/2020;270000;13713
14638;1;21/02/2020;270000;9476
14639;1;24/02/2020;270000;16031
14640;1;27/02/2020;270000;8580
14641;1;28/02/2020;270000;15706
14642;1;03/03/2020;270000;13158
14643;1;05/03/2020;270000;6501
14644;1;06/03/2020;270000;5203
14645;1;12/03/2020;270000;845
14646;1;13/03/2020;270000;14351
14647;1;17/03/2020;270000;5775
14648;1;27/03/2020;270000;14651
14649;1;03/04/2020;270000;11616
14650;1;17/04/2020;270000;16615
14651;1;20/04/2020;270000;1878
14652;1;28/04/2020;270000;5338
14653;1;29/04/2020;270000;14200
14654;1;30/04/2020;270000;13465
14655;1;05/05/2020;270000;2710
14656;1;09/05/2020;270000;4623
14657;1;12/05/2020;270000;9589
14658;1;13/05/2020;270000;14174
14659;1;14/05/2020;270000;6374
14660;1;15/05/2020;270000;1018
14661;1;19/05/2020;270000;12155
14662;1;20/05/2020;270000;14957
14663;1;25/05/2020;270000;13509
14664;1;26/05/2020;270000;14504
14665;1;27/05/2020;270000;9388
14666;1;28/05/2020;270000;15275
14667;1;29/05/2020;270000;15932
14668;1;02/06/2020;270000;14592
14669;1;04/06/2020;270000;5894
14670;1;08/06/2020;270000;4089
14671;1;12/06/2020;270000;9676
14672;1;15/06/2020;270000;17802
14673;1;17/06/2020;270000;1041
14674;1;19/06/2020;270000;11322
14675;1;20/06/2020;270000;4497
14676;1;22/06/2020;270000;4195
14677;1;24/06/2020;270000;14288
14678;1;25/06/2020;270000;10970
14679;1;29/06/2020;270000;17044
14680;1;30/06/2020;270000;9091
14681;1;20/05/2020;2700000;12684
14682;1;26/06/2020;2700000;16821
14683;1;11/03/2020;27010;3090
14684;1;17/02/2020;270100;14453
14685;1;22/06/2020;270100;3416
14686;1;10/01/2020;270103;1933
14687;1;25/05/2020;270145;17861
14688;1;21/02/2020;270200;12623
14689;1;06/05/2020;270220;8824
14690;1;10/01/2020;270250;9940
14691;1;25/02/2020;270250;11169
14692;1;03/02/2020;270300;7005
14693;1;12/05/2020;270300;5475
14694;1;04/06/2020;2703385;362
14695;1;05/03/2020;270400;9722
14696;1;13/01/2020;270500;10298
14697;1;25/02/2020;270500;8643
14698;1;07/05/2020;270500;10551
14699;1;05/06/2020;270500;15490
14700;1;05/03/2020;270550;12969
14701;1;13/02/2020;270600;2474
14702;1;15/01/2020;2706250;16456
14703;1;27/01/2020;270700;814
14704;1;15/06/2020;270700;13060
14705;1;25/06/2020;270750;12861
14706;1;16/03/2020;270800;14449
14707;1;28/05/2020;270800;14091
14708;1;29/05/2020;270800;5021
14709;1;29/06/2020;270845;4961
14710;1;17/01/2020;270850;16782
14711;1;22/01/2020;270900;17329
14712;1;24/06/2020;270900;14919
14713;1;06/05/2020;270917;9533
14714;1;09/01/2020;271000;3709
14715;1;27/02/2020;271000;1309
14716;1;06/03/2020;271000;11219
14717;1;16/03/2020;271000;8637
14718;1;26/03/2020;271000;10360
14719;1;06/04/2020;271000;16438
14720;1;13/05/2020;271000;17128
14721;1;29/05/2020;271000;10782
14722;1;02/06/2020;271000;1683
14723;1;04/02/2020;271020;8788
14724;1;30/01/2020;271100;3919
14725;1;17/03/2020;271100;14399
14726;1;03/03/2020;271150;4464
14727;1;30/01/2020;271200;17404
14728;1;27/03/2020;271450;14994
14729;1;06/01/2020;271500;16944
14730;1;15/06/2020;271500;15965
14731;1;20/03/2020;271620;9539
14732;1;05/03/2020;271660;3873
14733;1;11/02/2020;271700;17122
14734;1;30/06/2020;271850;12634
14735;1;30/06/2020;271855;12479
14736;1;12/06/2020;271900;10305
14737;1;14/01/2020;271950;3977
14738;1;23/01/2020;272000;4372
14739;1;31/01/2020;272000;15015
14740;1;05/02/2020;272000;4591
14741;1;18/02/2020;272000;10378
14742;1;24/02/2020;272000;5449
14743;1;27/02/2020;272000;13342
14744;1;28/02/2020;272000;4123
14745;1;05/03/2020;272000;556
14746;1;13/03/2020;272000;11838
14747;1;16/03/2020;272000;3316
14748;1;17/04/2020;272000;13673
14749;1;28/04/2020;272000;17894
14750;1;13/05/2020;272000;13753
14751;1;15/05/2020;272000;6873
14752;1;18/05/2020;272000;6756
14753;1;19/05/2020;272000;4222
14754;1;20/05/2020;272000;3774
14755;1;26/05/2020;272000;16373
14756;1;27/05/2020;272000;7409
14757;1;28/05/2020;272000;16675
14758;1;29/05/2020;272000;6328
14759;1;02/06/2020;272000;14167
14760;1;10/06/2020;272000;436
14761;1;11/06/2020;272000;17989
14762;1;12/06/2020;272000;9426
14763;1;25/06/2020;272000;1014
14764;1;26/06/2020;272000;12096
14765;1;28/02/2020;272070;8728
14766;1;27/02/2020;272100;2349
14767;1;30/06/2020;272150;9195
14768;1;24/06/2020;272200;6948
14769;1;09/01/2020;272215;9251
14770;1;18/04/2020;272290;10721
14771;1;29/05/2020;272300;9467
14772;1;28/05/2020;272400;17701
14773;1;06/02/2020;272500;4853
14774;1;07/05/2020;272500;15793
14775;1;05/03/2020;272547;9747
14776;1;04/06/2020;272600;6482
14777;1;04/06/2020;272700;3710
14778;1;19/06/2020;272700;14740
14779;1;05/03/2020;272790;10053
14780;1;25/05/2020;272800;1574
14781;1;09/01/2020;272825;16757
14782;1;13/01/2020;272829;5594
14783;1;30/01/2020;272900;4258
14784;1;14/05/2020;272900;14572
14785;1;10/01/2020;273000;14665
14786;1;30/01/2020;273000;13752
14787;1;31/01/2020;273000;14249
14788;1;01/02/2020;273000;4886
14789;1;07/02/2020;273000;4857
14790;1;18/02/2020;273000;1348
14791;1;24/02/2020;273000;2861
14792;1;26/02/2020;273000;4640
14793;1;02/03/2020;273000;17681
14794;1;12/03/2020;273000;11561
14795;1;31/03/2020;273000;15674
14796;1;14/04/2020;273000;967
14797;1;30/04/2020;273000;15720
14798;1;06/05/2020;273000;9689
14799;1;12/05/2020;273000;1049
14800;1;19/05/2020;273000;15864
14801;1;25/05/2020;273000;6199
14802;1;26/05/2020;273000;13945
14803;1;27/05/2020;273000;11958
14804;1;08/06/2020;273000;13963
14805;1;12/06/2020;273000;4766
14806;1;25/03/2020;2730000;17523
14807;1;03/01/2020;273080;11055
14808;1;14/05/2020;273100;17355
14809;1;24/06/2020;273100;10596
14810;1;12/06/2020;2731000;7567
14811;1;24/04/2020;273125;2895
14812;1;20/05/2020;2731707;12432
14813;1;31/01/2020;273200;9907
14814;1;07/02/2020;273200;7315
14815;1;06/04/2020;273200;16
14816;1;24/04/2020;273200;11426
14817;1;24/06/2020;273250;10329
14818;1;30/04/2020;273260;16869
14819;1;24/01/2020;273300;13747
14820;1;18/02/2020;273300;13611
14821;1;19/06/2020;273300;7599
14822;1;11/03/2020;273335;772
14823;2;15/01/2020;273372;7105
14824;1;15/05/2020;273400;13821
14825;1;13/03/2020;273500;7277
14826;1;15/05/2020;273500;13180
14827;1;14/02/2020;273550;10846
14828;1;08/01/2020;273600;14729
14829;1;19/02/2020;273600;11185
14830;1;17/06/2020;273600;15145
14831;1;22/06/2020;273680;13182
14832;1;14/02/2020;273750;6025
14833;1;15/05/2020;273750;16999
14834;1;20/05/2020;273860;10445
14835;1;15/05/2020;273890;3791
14836;1;21/02/2020;273900;13715
14837;1;13/01/2020;274000;9790
14838;1;17/01/2020;274000;2369
14839;1;31/01/2020;274000;12207
14840;1;14/02/2020;274000;16144
14841;1;20/02/2020;274000;5492
14842;1;27/02/2020;274000;11484
14843;1;28/02/2020;274000;11182
14844;1;02/03/2020;274000;4413
14845;1;09/03/2020;274000;13144
14846;1;10/04/2020;274000;15263
14847;1;30/04/2020;274000;1182
14848;1;18/05/2020;274000;10302
14849;1;20/05/2020;274000;17133
14850;1;22/05/2020;274000;12834
14851;1;27/05/2020;274000;12004
14852;1;28/05/2020;274000;15332
14853;1;05/06/2020;274000;13051
14854;1;08/06/2020;274000;7988
14855;1;15/06/2020;274000;817
14856;1;26/06/2020;274100;7575
14857;1;17/02/2020;274102;8150
14858;1;22/05/2020;274200;12239
14859;1;05/06/2020;274200;4541
14860;1;03/02/2020;274250;5956
14861;1;17/01/2020;274300;3562
14862;1;24/01/2020;274300;17674
14863;1;05/06/2020;274350;16968
14864;1;26/05/2020;274441;6338
14865;1;07/04/2020;274500;9315
14866;1;05/06/2020;274500;16772
14867;1;21/02/2020;274650;1315
14868;1;06/03/2020;274700;14886
14869;1;29/05/2020;274700;10190
14870;1;13/05/2020;274750;12404
14871;1;15/05/2020;274780;5479
14872;1;17/01/2020;27480;4624
14873;1;29/01/2020;274800;4886
14874;1;18/02/2020;274900;5941
14875;1;23/01/2020;274950;793
14876;1;05/05/2020;27500;13628
14877;1;12/05/2020;27500;989
14878;1;08/06/2020;27500;5797
14879;1;06/01/2020;275000;12660
14880;1;07/01/2020;275000;13611
14881;1;08/01/2020;275000;6001
14882;1;10/01/2020;275000;16768
14883;1;17/01/2020;275000;8527
14884;1;21/01/2020;275000;10624
14885;1;23/01/2020;275000;5013
14886;1;24/01/2020;275000;4833
14887;1;28/01/2020;275000;8701
14888;1;29/01/2020;275000;12113
14889;1;30/01/2020;275000;5043
14890;1;31/01/2020;275000;14201
14891;1;05/02/2020;275000;1108
14892;1;06/02/2020;275000;11091
14893;1;10/02/2020;275000;9850
14894;1;12/02/2020;275000;7288
14895;1;14/02/2020;275000;11585
14896;1;17/02/2020;275000;11034
14897;1;25/02/2020;275000;14825
14898;1;26/02/2020;275000;5942
14899;1;28/02/2020;275000;3126
14900;1;02/03/2020;275000;5931
14901;1;06/03/2020;275000;17347
14902;1;10/03/2020;275000;16850
14903;1;23/03/2020;275000;17682
14904;1;01/04/2020;275000;12771
14905;1;08/04/2020;275000;9671
14906;1;10/04/2020;275000;15640
14907;1;16/04/2020;275000;16165
14908;1;27/04/2020;275000;882
14909;1;12/05/2020;275000;4678
14910;1;14/05/2020;275000;15699
14911;1;20/05/2020;275000;15436
14912;1;22/05/2020;275000;12977
14913;1;25/05/2020;275000;10946
14914;1;26/05/2020;275000;15374
14915;1;28/05/2020;275000;9941
14916;1;29/05/2020;275000;6289
14917;1;01/06/2020;275000;10572
14918;1;03/06/2020;275000;4003
14919;1;04/06/2020;275000;15380
14920;1;10/06/2020;275000;838
14921;1;12/06/2020;275000;4482
14922;1;17/06/2020;275000;11326
14923;1;19/06/2020;275000;12380
14924;1;24/06/2020;275000;14816
14925;1;25/06/2020;275000;5884
14926;1;26/06/2020;275000;12735
14927;1;30/06/2020;275000;3781
14928;1;02/01/2020;275050;14148
14929;1;19/05/2020;275110;1256
14930;1;07/02/2020;275120;10048
14931;1;17/01/2020;275150;14133
14932;1;10/04/2020;275150;5988
14933;1;07/02/2020;275200;3480
14934;1;13/02/2020;275200;4029
14935;1;21/02/2020;275250;3477
14936;1;24/01/2020;275400;5497
14937;1;30/01/2020;275400;8856
14938;1;27/05/2020;275400;10195
14939;1;10/01/2020;275500;14798
14940;1;13/01/2020;275500;1662
14941;1;17/01/2020;275500;10444
14942;1;22/01/2020;275500;17287
14943;1;19/02/2020;275500;13956
14944;1;14/05/2020;275500;3769
14945;1;22/05/2020;275500;6811
14946;1;11/06/2020;275500;14192
14947;1;30/06/2020;275500;3523
14948;1;20/01/2020;275590;9481
14949;1;06/03/2020;275650;1348
14950;1;30/06/2020;275650;7274
14951;1;10/06/2020;275800;4801
14952;1;17/06/2020;2758900;12675
14953;1;02/01/2020;275900;16336
14954;1;17/03/2020;275930;15386
14955;1;17/04/2020;27600;533
14956;1;03/01/2020;276000;3854
14957;1;16/01/2020;276000;16942
14958;1;17/01/2020;276000;3338
14959;1;21/01/2020;276000;4386
14960;1;06/02/2020;276000;3719
14961;1;12/05/2020;276000;9536
14962;1;15/05/2020;276000;11129
14963;1;20/05/2020;276000;6382
14964;1;28/05/2020;276000;10700
14965;1;29/05/2020;276055;7934
14966;1;17/01/2020;276100;3305
14967;1;22/01/2020;276200;6149
14968;1;10/04/2020;276300;9785
14969;1;23/04/2020;276300;3185
14970;1;22/04/2020;276400;10997
14971;1;19/06/2020;276400;9934
14972;1;10/02/2020;276500;16168
14973;1;08/06/2020;276500;14687
14974;1;26/06/2020;276500;7720
14975;1;04/02/2020;2765000;5146
14976;1;31/01/2020;276600;9902
14977;1;16/03/2020;276685;5433
14978;1;13/01/2020;276750;12300
14979;1;24/01/2020;276870;5989
14980;1;30/04/2020;276900;10205
14981;1;06/01/2020;276930;1097
14982;1;10/04/2020;276937,5;15630
14983;1;30/06/2020;276950;10208
14984;1;06/05/2020;276980;5421
14985;1;18/05/2020;276990;10225
14986;1;22/01/2020;277000;9950
14987;1;24/01/2020;277000;14079
14988;1;04/02/2020;277000;1867
14989;1;07/02/2020;277000;13868
14990;1;27/02/2020;277000;9815
14991;1;12/03/2020;277000;11494
14992;1;17/03/2020;277000;5875
14993;1;07/05/2020;277000;16024
14994;1;13/05/2020;277000;7435
14995;1;18/05/2020;277000;16711
14996;1;22/05/2020;277000;15980
14997;1;26/05/2020;277000;3662
14998;1;29/05/2020;277000;6093
14999;1;03/06/2020;277000;9450
15000;1;04/06/2020;277000;15382
15001;1;12/06/2020;277000;4344
15002;1;15/06/2020;277000;9738
15003;1;16/06/2020;277000;13975
15004;1;17/06/2020;277000;17313
15005;1;18/06/2020;277000;14607
15006;1;24/06/2020;277000;1400
15007;1;03/06/2020;277050;5405
15008;1;10/04/2020;277300;9999
15009;1;02/06/2020;277322;1062
15010;1;22/05/2020;277370;5031
15011;1;14/02/2020;277400;14453
15012;1;13/03/2020;277500;13805
15013;1;16/03/2020;277500;14776
15014;1;14/04/2020;277500;13344
15015;1;20/05/2020;277500;13652
15016;1;02/06/2020;277500;17277
15017;1;10/06/2020;277500;5962
15018;1;03/04/2020;2775000;17737
15019;1;19/06/2020;277700;13711
15020;1;10/02/2020;277725;5030
15021;1;05/02/2020;277750;9254
15022;1;10/01/2020;277800;1116
15023;1;20/01/2020;277800;12996
15024;1;08/06/2020;277800;8692
15025;1;24/06/2020;277900;11647
15026;1;15/05/2020;277950;11183
15027;1;20/01/2020;278000;12568
15028;1;21/01/2020;278000;8986
15029;1;11/02/2020;278000;6185
15030;1;27/02/2020;278000;3930
15031;1;28/02/2020;278000;15059
15032;1;11/03/2020;278000;9272
15033;1;13/03/2020;278000;10267
15034;1;17/03/2020;278000;4692
15035;1;28/04/2020;278000;3650
15036;1;30/04/2020;278000;15714
15037;1;12/05/2020;278000;9629
15038;1;15/05/2020;278000;5898
15039;1;18/05/2020;278000;3892
15040;1;28/05/2020;278000;14986
15041;1;05/06/2020;278000;17174
15042;1;08/06/2020;278000;17892
15043;1;25/06/2020;278000;1343
15044;1;19/06/2020;278059;6806
15045;1;03/01/2020;278300;12962
15046;1;27/01/2020;278300;6206
15047;1;08/01/2020;278400;15123
15048;1;16/03/2020;278410;9874
15049;1;03/01/2020;278500;950
15050;1;27/01/2020;278500;3993
15051;1;20/02/2020;278500;3959
15052;1;27/03/2020;278500;2173
15053;1;17/06/2020;278500;15782
15054;1;18/05/2020;278600;4423
15055;1;28/05/2020;278620;3831
15056;1;31/01/2020;278650;5794
15057;1;29/04/2020;278696;9270
15058;1;20/01/2020;278750;11173
15059;1;13/01/2020;278800;15351
15060;1;08/06/2020;278800;12423
15061;1;10/01/2020;278846;3663
15062;1;09/03/2020;278873;10147
15063;1;26/02/2020;278900;3376
15064;1;11/03/2020;278900;5076
15065;1;15/05/2020;278920;10562
15066;1;30/05/2020;27900;5791
15067;1;17/01/2020;279000;772
15068;1;20/01/2020;279000;7728
15069;1;21/01/2020;279000;9273
15070;1;27/01/2020;279000;9549
15071;1;31/01/2020;279000;14639
15072;1;17/02/2020;279000;5208
15073;1;20/02/2020;279000;12441
15074;1;02/03/2020;279000;17238
15075;1;18/03/2020;279000;3841
15076;1;17/04/2020;279000;15802
15077;1;19/05/2020;279000;12818
15078;1;26/05/2020;279000;574
15079;1;27/05/2020;279000;4117
15080;1;29/05/2020;279000;1420
15081;1;02/06/2020;279000;12961
15082;1;05/06/2020;279000;10635
15083;1;17/06/2020;279000;11223
15084;1;22/06/2020;279000;14794
15085;1;23/06/2020;279000;2294
15086;1;29/06/2020;279000;13774
15087;1;09/01/2020;279050;16490
15088;1;25/01/2020;279100;1442
15089;1;10/06/2020;279170;10400
15090;1;16/01/2020;279200;15425
15091;1;07/02/2020;279320;6785
15092;1;29/05/2020;279360;9896
15093;1;13/03/2020;279400;956
15094;1;20/05/2020;279461;15472
15095;1;28/02/2020;279500;10889
15096;1;27/05/2020;279500;8971
15097;1;12/06/2020;279500;4447
15098;1;26/06/2020;279500;8628
15099;1;19/02/2020;279600;1802
15100;1;22/05/2020;279700;14617
15101;1;28/05/2020;279700;4775
15102;1;11/06/2020;279750;10901
15103;1;30/06/2020;279750;6844
15104;1;29/01/2020;279800;14754
15105;1;19/02/2020;279900;15496
15106;1;03/01/2020;28000;4903
15107;1;14/01/2020;28000;8780
15108;1;17/01/2020;28000;5871
15109;1;21/01/2020;28000;4713
15110;1;28/02/2020;28000;842
15111;2;28/02/2020;28000;2228
15112;1;13/03/2020;28000;640
15113;1;14/03/2020;28000;1765
15114;1;07/04/2020;28000;13822
15115;1;07/05/2020;28000;628
15116;1;19/05/2020;28000;900
15117;1;20/05/2020;28000;625
15118;1;25/05/2020;28000;3788
15119;1;27/05/2020;28000;523
15120;1;04/06/2020;28000;5612
15121;1;08/06/2020;28000;13368
15122;1;09/01/2020;280000;6739
15123;1;11/01/2020;280000;17780
15124;1;15/01/2020;280000;5098
15125;1;16/01/2020;280000;10551
15126;1;20/01/2020;280000;17963
15127;1;24/01/2020;280000;13699
15128;1;28/01/2020;280000;10026
15129;1;29/01/2020;280000;11715
15130;1;30/01/2020;280000;10539
15131;1;04/02/2020;280000;9315
15132;1;05/02/2020;280000;13852
15133;1;06/02/2020;280000;8536
15134;1;10/02/2020;280000;14527
15135;1;11/02/2020;280000;13982
15136;1;12/02/2020;280000;15898
15137;1;14/02/2020;280000;17393
15138;1;17/02/2020;280000;16951
15139;1;21/02/2020;280000;14574
15140;1;27/02/2020;280000;14571
15141;1;28/02/2020;280000;9418
15142;1;03/03/2020;280000;5436
15143;1;04/03/2020;280000;13108
15144;1;09/03/2020;280000;12494
15145;1;12/03/2020;280000;14711
15146;1;16/03/2020;280000;11162
15147;1;17/03/2020;280000;10443
15148;1;23/03/2020;280000;17407
15149;1;31/03/2020;280000;12789
15150;1;09/04/2020;280000;1129
15151;1;17/04/2020;280000;11730
15152;1;24/04/2020;280000;7910
15153;1;30/04/2020;280000;1939
15154;1;12/05/2020;280000;17839
