",""2020"",""2020"",""2020"",""2020"",""2020"",""2020"",""2019"",""2019"",""2019"",""2019"",""2019"",""2019"",""2018"",""2018"",""2018"",""2018"",""2018"",""2018"",""2017"",""2017"",""2017"",""2017"",""2017"",""2017"",""2016"",""2016"",""2016"",""2016"",""2016"",""2016"",""2015"",""2015"",""2015"",""2015"",""2015"",""2015"",""2014"",""2014"",""2014"",""2014"",""2014"",""2014"",""2013"",""2013"",""2013"",""2013"",""2013"",""2013"",""2012"",""2012"",""2012"",""2012"",""2012"",""2012"",""2011"",""2011"",""2011"",""2011"",""2011"",""2011"",""2010"",""2010"",""2010"",""2010"",""2010"",""2010"",""2009"",""2009"",""2009"",""2009"",""2009"",""2009"",""2008"",""2008"",""2008"",""2008"",""2008"",""2008"",""2007"",""2007"",""2007"",""2007"",""2007"",""2007"",""2006"",""2006"",""2006"",""2006"",""2006"",""2006"",""2005"",""2005"",""2005"",""2005"",""2005"",""2005"",""2004"",""2004"",""2004"",""2004"",""2004"",""2004"",""2003"",""2003"",""2003"",""2003"",""2003"",""2003"",""2002"",""2002"",""2002"",""2002"",""2002"",""2002"",""2001"",""2001"",""2001"",""2001"",""2001"",""2001"",""2000"",""2000"",""2000"",""2000"",""2000"",""2000"""
"India,""90"",""94"",""89"","""","""",""56"",""90"",""94"",""88"","""","""",""57"",""90"",""94"",""87"","""","""",""56"",""89"",""94"",""87"","""","""",""54"",""89"",""93"",""86"","""","""",""52"",""88"",""93"",""86"","""","""",""51"",""88"",""93"",""85"","""","""",""49"",""87"",""93"",""84"","""","""",""48"",""87"",""93"",""84"","""","""",""46"",""86"",""93"",""83"","""","""",""45"",""86"",""93"",""82"","""","""",""43"",""85"",""93"",""82"","""","""",""42"",""85"",""93"",""81"","""","""",""40"",""84"",""93"",""80"","""","""",""39"",""84"",""93"",""80"","""","""",""37"",""83"",""93"",""79"","""","""",""36"",""83"",""93"",""78"","""","""",""35"",""82"",""93"",""78"","""","""",""33"",""82"",""93"",""77"","""","""",""32"",""81"",""93"",""77"","""","""",""31"",""80"",""93"",""76"","""","""",""29"""
"Indonesia,""92"",""98"",""86"","""","""","""",""92"",""97"",""85"","""","""","""",""91"",""97"",""84"","""","""","""",""90"",""96"",""83"","""","""","""",""89"",""96"",""82"","""","""","""",""89"",""95"",""81"","""","""","""",""88"",""95"",""80"","""","""","""",""87"",""95"",""79"","""","""","""",""86"",""94"",""78"","""","""","""",""85"",""94"",""77"","""","""","""",""84"",""93"",""76"","""","""","""",""84"",""93"",""75"","""","""","""",""83"",""92"",""74"","""","""","""",""82"",""92"",""73"","""","""","""",""81"",""92"",""72"","""","""","""",""80"",""91"",""71"","""","""","""",""79"",""91"",""70"","""","""","""",""78"",""90"",""68"","""","""","""",""77"",""90"",""67"","""","""","""",""76"",""89"",""66"","""","""","""",""75"",""89"",""65"","""","""","""""
"Iran (Islamic Republic of),""97"",""99"",""94"",""94"",""96"",""87"",""97"",""99"",""93"",""94"",""96"",""87"",""97"",""99"",""93"",""94"",""96"",""87"",""97"",""99"",""93"",""94"",""96"",""86"",""97"",""99"",""92"",""93"",""96"",""86"",""97"",""98"",""92"",""93"",""96"",""86"",""97"",""98"",""92"",""93"",""96"",""85"",""97"",""98"",""91"",""93"",""96"",""85"",""96"",""98"",""91"",""93"",""96"",""85"",""96"",""98"",""91"",""93"",""96"",""84"",""96"",""98"",""90"",""92"",""96"",""84"",""96"",""98"",""90"",""92"",""96"",""84"",""96"",""98"",""90"",""92"",""96"",""83"",""96"",""98"",""89"",""92"",""96"",""83"",""95"",""98"",""89"",""92"",""96"",""83"",""95"",""98"",""89"",""91"",""96"",""83"",""95"",""98"",""88"",""91"",""96"",""82"",""95"",""98"",""88"",""91"",""96"",""82"",""95"",""98"",""88"",""91"",""96"",""82"",""94"",""98"",""87"",""91"",""96"",""81"",""94"",""98"",""87"",""90"",""96"",""81"""
"Iraq,""98"",""100"",""95"",""60"",""65"",""48"",""98"",""100"",""93"",""59"",""65"",""47"",""97"",""99"",""91"",""59"",""64"",""46"",""96"",""99"",""89"",""58"",""64"",""45"",""95"",""99"",""87"",""58"",""64"",""44"",""94"",""98"",""85"",""57"",""64"",""43"",""93"",""98"",""83"",""57"",""63"",""42"",""92"",""98"",""81"",""56"",""63"",""41"",""92"",""97"",""79"",""56"",""63"",""40"",""91"",""97"",""76"",""55"",""63"",""39"",""90"",""97"",""74"",""55"",""63"",""38"",""89"",""96"",""72"",""54"",""62"",""37"",""88"",""96"",""70"",""54"",""62"",""36"",""87"",""96"",""68"",""54"",""62"",""35"",""86"",""95"",""66"",""53"",""62"",""34"",""85"",""95"",""64"",""53"",""62"",""33"",""84"",""95"",""62"",""52"",""61"",""32"",""84"",""94"",""60"",""52"",""61"",""31"",""83"",""94"",""58"",""51"",""61"",""30"",""82"",""94"",""56"",""51"",""61"",""29"",""81"",""93"",""54"",""50"",""61"",""28"""
"Ireland,""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""97"","""","""",""97"",""97"",""98"",""96"","""","""",""97"",""97"",""98"",""96"","""","""",""97"",""97"",""98"",""96"","""","""",""97"",""97"",""98"",""96"","""","""",""97"",""97"",""98"",""95"","""","""",""97"",""97"",""98"",""95"","""","""",""97"",""97"",""98"",""95"","""","""",""97"",""97"",""98"",""95"","""","""",""97"",""97"",""98"",""95"","""","""",""97"",""97"",""98"",""94"","""","""",""97"",""97"",""98"",""94"","""","""",""97"",""97"",""98"",""94"","""","""",""97"",""97"",""97"",""94"","""","""",""97"",""97"",""97"",""93"","""","""""
"Israel,""100"",""100"",""100"",""99"",""99"",""99"",""100"",""100"",""100"",""99"",""99"",""99"",""100"",""100"",""100"",""99"",""99"",""99"",""100"",""100"",""100"",""99"",""99"",""99"",""100"",""100"",""100"",""99"",""99"",""99"",""100"",""100"",""100"",""100"",""100"",""99"",""100"",""100"",""100"",""100"",""100"",""99"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"""
"Italy,""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""96"","""","""",""100"","""","""",""95"","""","""",""100"","""","""",""95"","""","""",""100"","""","""",""95"","""","""",""100"","""","""",""95"","""","""""
"Jamaica,""91"",""95"",""85"","""","""","""",""91"",""95"",""85"","""","""","""",""91"",""95"",""85"","""","""","""",""91"",""95"",""85"","""","""","""",""91"",""95"",""85"","""","""","""",""90"",""95"",""85"","""","""","""",""90"",""95"",""84"","""","""","""",""90"",""95"",""84"","""","""","""",""90"",""96"",""85"","""","""","""",""91"",""96"",""85"","""","""","""",""91"",""96"",""86"","""","""","""",""92"",""96"",""86"","""","""","""",""92"",""97"",""86"","""","""","""",""92"",""97"",""87"","""","""","""",""93"",""97"",""87"","""","""","""",""93"",""98"",""88"","""","""","""",""93"",""98"",""88"","""","""","""",""94"",""98"",""89"","""","""","""",""93"",""98"",""89"","""","""","""",""93"",""98"",""88"","""","""","""",""93"",""98"",""88"","""","""","""""
"Japan,""99"","""","""",""99"","""","""",""99"","""","""",""99"","""","""",""99"","""","""",""99"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""99"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""",""98"","""","""""
"Jordan,""99"",""99"",""97"",""86"","""","""",""99"",""99"",""97"",""84"","""","""",""99"",""99"",""97"",""81"","""","""",""99"",""99"",""97"",""79"","""","""",""99"",""99"",""97"",""77"","""","""",""99"",""99"",""97"",""75"","""","""",""99"",""99"",""97"",""73"","""","""",""99"",""99"",""97"",""71"","""","""",""99"",""99"",""97"",""68"","""","""",""99"",""99"",""97"",""66"","""","""",""99"",""99"",""97"",""64"","""","""",""99"",""99"",""97"",""62"","""","""",""99"",""99"",""97"",""60"","""","""",""99"",""99"",""97"",""58"","""","""",""99"",""99"",""97"",""56"","""","""",""99"",""99"",""97"",""54"","""","""",""99"",""99"",""97"",""54"","""","""",""99"",""99"",""97"",""54"","""","""",""99"",""99"",""97"",""54"","""","""",""99"",""99"",""98"",""54"","""","""",""99"",""99"",""98"",""54"","""","""""
"Kazakhstan,""95"",""98"",""92"",""89"","""","""",""95"",""98"",""92"",""89"","""","""",""95"",""98"",""92"",""89"","""","""",""95"",""98"",""92"",""89"","""","""",""95"",""98"",""91"",""88"","""","""",""95"",""98"",""91"",""86"","""","""",""95"",""98"",""90"",""84"","""","""",""95"",""98"",""90"",""83"","""","""",""94"",""98"",""89"",""81"","""","""",""94"",""98"",""88"",""80"","""","""",""94"",""98"",""88"",""78"","""","""",""93"",""98"",""87"",""76"","""","""",""93"",""98"",""87"",""75"","""","""",""93"",""98"",""86"",""73"","""","""",""92"",""98"",""85"",""71"","""","""",""92"",""97"",""85"",""70"","""","""",""92"",""97"",""84"",""68"","""","""",""91"",""97"",""84"",""67"","""","""",""91"",""97"",""83"",""65"","""","""",""91"",""97"",""82"",""63"","""","""",""90"",""97"",""82"",""63"","""","""""
"Kenya,""62"",""87"",""52"","""",""58"","""",""61"",""87"",""51"","""",""58"","""",""60"",""87"",""50"","""",""58"","""",""60"",""87"",""50"","""",""58"","""",""59"",""87"",""49"","""",""58"","""",""58"",""87"",""48"","""",""58"","""",""57"",""87"",""48"","""",""58"","""",""57"",""87"",""47"","""",""59"","""",""56"",""87"",""46"","""",""59"","""",""55"",""87"",""45"","""",""59"","""",""55"",""87"",""45"","""",""59"","""",""54"",""87"",""44"","""",""59"","""",""53"",""87"",""43"","""",""60"","""",""52"",""87"",""43"","""",""60"","""",""52"",""87"",""42"","""",""60"","""",""51"",""87"",""41"","""",""60"","""",""50"",""87"",""40"","""",""61"","""",""50"",""87"",""40"","""",""61"","""",""49"",""87"",""39"","""",""61"","""",""48"",""87"",""38"","""",""61"","""",""47"",""87"",""37"","""",""61"","""""
"Kiribati,""78"",""92"",""61"",""15"",""21"",""7"",""77"",""91"",""60"",""14"",""21"",""7"",""76"",""90"",""60"",""14"",""21"",""7"",""76"",""90"",""59"",""14"",""20"",""6"",""75"",""89"",""59"",""14"",""20"",""6"",""74"",""89"",""58"",""13"",""20"",""6"",""73"",""88"",""57"",""13"",""20"",""6"",""72"",""88"",""57"",""13"",""19"",""6"",""71"",""87"",""56"",""13"",""19"",""6"",""70"",""86"",""55"",""12"",""19"",""6"",""69"",""86"",""55"",""12"",""19"",""6"",""69"",""85"",""54"",""12"",""19"",""6"",""68"",""84"",""54"",""11"",""18"",""6"",""66"",""83"",""53"",""11"",""18"",""6"",""65"",""82"",""52"",""11"",""18"",""6"",""64"",""81"",""52"",""11"",""18"",""6"",""63"",""80"",""51"",""11"",""17"",""5"",""63"",""79"",""50"",""10"",""17"",""5"",""62"",""78"",""49"",""10"",""17"",""5"",""61"",""77"",""49"",""10"",""17"",""5"",""60"",""76"",""48"",""10"",""16"",""5"""
"Kuwait,""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""",""100"","""","""""
"Kyrgyzstan,""92"",""99"",""87"",""70"",""92"",""57"",""91"",""98"",""86"",""69"",""91"",""57"",""90"",""98"",""86"",""69"",""91"",""56"",""90"",""98"",""85"",""68"",""91"",""56"",""89"",""98"",""84"",""68"",""91"",""55"",""88"",""98"",""83"",""66"",""91"",""53"",""88"",""98"",""82"",""65"",""90"",""50"",""87"",""98"",""82"",""63"",""90"",""48"",""87"",""97"",""81"",""61"",""90"",""46"",""86"",""97"",""80"",""59"",""89"",""43"",""85"",""97"",""79"",""58"",""88"",""41"",""85"",""97"",""78"",""56"",""87"",""39"",""84"",""96"",""78"",""54"",""85"",""37"",""84"",""96"",""77"",""52"",""84"",""35"",""83"",""96"",""76"",""50"",""83"",""32"",""82"",""96"",""75"",""49"",""82"",""30"",""82"",""95"",""74"",""47"",""81"",""28"",""81"",""95"",""74"",""47"",""81"",""28"",""81"",""95"",""73"",""46"",""80"",""28"",""80"",""94"",""72"",""46"",""80"",""27"",""80"",""94"",""72"",""46"",""80"",""27"""
"Lao People's Democratic Republic,""85"",""97"",""78"",""18"",""27"",""12"",""85"",""97"",""78"",""18"",""27"",""12"",""83"",""96"",""76"",""17"",""27"",""12"",""81"",""95"",""74"",""17"",""26"",""12"",""80"",""94"",""72"",""16"",""26"",""11"",""77"",""92"",""70"",""16"",""26"",""11"",""76"",""91"",""68"",""15"",""26"",""11"",""74"",""90"",""66"",""15"",""25"",""10"",""72"",""89"",""64"",""15"",""25"",""10"",""70"",""88"",""62"",""14"",""25"",""10"",""68"",""87"",""60"",""14"",""24"",""9"",""66"",""86"",""58"",""13"",""24"",""9"",""64"",""85"",""55"",""13"",""24"",""8"",""62"",""84"",""53"",""12"",""23"",""8"",""60"",""83"",""51"",""12"",""23"",""8"",""58"",""82"",""49"",""12"",""23"",""7"",""56"",""81"",""47"",""11"",""23"",""7"",""53"",""80"",""44"",""11"",""22"",""7"",""51"",""79"",""42"",""9"",""22"",""4"",""49"",""78"",""40"",""7"",""22"",""2"",""46"",""77"",""38"",""5"",""21"",""0"""
"Latvia,""99"",""99"",""99"",""96"","""","""",""99"",""99"",""98"",""96"","""","""",""99"",""99"",""98"",""96"","""","""",""99"",""99"",""98"",""96"","""","""",""99"",""99"",""98"",""95"","""","""",""99"",""99"",""98"",""95"","""","""",""98"",""99"",""98"",""95"","""","""",""98"",""99"",""98"",""95"","""","""",""98"",""99"",""97"",""94"","""","""",""98"",""99"",""97"",""94"","""","""",""98"",""99"",""97"",""94"","""","""",""98"",""99"",""97"",""93"","""","""",""98"",""99"",""97"",""93"","""","""",""98"",""99"",""97"",""93"","""","""",""98"",""99"",""97"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""93"","""","""",""98"",""99"",""96"",""93"","""","""""
"Lebanon,""93"","""","""",""48"","""","""",""93"","""","""",""48"","""","""",""92"","""","""",""48"","""","""",""92"","""","""",""47"","""","""",""92"","""","""",""47"","""","""",""91"","""","""",""47"","""","""",""91"","""","""",""47"","""","""",""91"","""","""",""47"","""","""",""90"","""","""",""46"","""","""",""90"","""","""",""46"","""","""",""89"","""","""",""46"","""","""",""89"","""","""",""46"","""","""",""89"","""","""",""46"","""","""",""88"","""","""",""46"","""","""",""88"","""","""",""45"","""","""",""88"","""","""",""45"","""","""",""87"","""","""",""45"","""","""",""87"","""","""",""45"","""","""",""87"","""","""",""45"","""","""",""86"","""","""",""44"","""","""",""86"","""","""",""44"","""","""""
"Lesotho,""72"",""93"",""64"",""29"",""78"",""9"",""72"",""92"",""64"",""28"",""76"",""9"",""72"",""92"",""64"",""27"",""74"",""8"",""71"",""91"",""64"",""26"",""72"",""8"",""71"",""91"",""63"",""25"",""70"",""7"",""71"",""90"",""63"",""23"",""69"",""7"",""70"",""89"",""63"",""22"",""67"",""7"",""70"",""89"",""63"",""21"",""65"",""6"",""70"",""88"",""63"",""20"",""63"",""6"",""69"",""87"",""63"",""19"",""61"",""5"",""69"",""87"",""63"",""18"",""59"",""5"",""69"",""86"",""63"",""17"",""57"",""5"",""68"",""86"",""63"",""16"",""55"",""4"",""68"",""85"",""63"",""15"",""54"",""4"",""68"",""84"",""63"",""14"",""52"",""3"",""68"",""84"",""63"",""13"",""50"",""3"",""67"",""83"",""63"",""12"",""48"",""3"",""67"",""83"",""63"",""12"",""46"",""2"",""67"",""82"",""63"",""11"",""44"",""2"",""66"",""81"",""63"",""10"",""43"",""1"",""66"",""81"",""63"",""9"",""41"",""1"""
"Liberia,""75"",""86"",""64"","""","""","""",""75"",""86"",""64"","""","""","""",""74"",""85"",""63"","""","""","""",""74"",""85"",""63"","""","""","""",""73"",""84"",""62"","""","""","""",""73"",""84"",""61"","""","""","""",""72"",""84"",""61"","""","""","""",""71"",""83"",""60"","""","""","""",""71"",""83"",""59"","""","""","""",""70"",""83"",""59"","""","""","""",""70"",""82"",""58"","""","""","""",""69"",""82"",""57"","""","""","""",""68"",""82"",""57"","""","""","""",""68"",""81"",""56"","""","""","""",""67"",""81"",""55"","""","""","""",""66"",""80"",""54"","""","""","""",""65"",""80"",""53"","""","""","""",""64"",""79"",""52"","""","""","""",""64"",""79"",""51"","""","""","""",""63"",""78"",""50"","""","""","""",""62"",""77"",""49"","""","""","""""
"Libya,""100"","""","""","""","""","""",""100"","""","""","""","""","""",""100"","""","""","""","""","""",""99"","""","""","""","""","""",""98"","""","""","""","""","""",""97"","""","""","""","""","""",""96"","""","""","""","""","""",""96"","""","""","""","""","""",""95"","""","""","""","""","""",""94"","""","""","""","""","""",""93"","""","""","""","""","""",""92"","""","""","""","""","""",""91"","""","""","""","""","""",""90"","""","""","""","""","""",""89"","""","""","""","""","""",""89"","""","""","""","""","""",""88"","""","""","""","""","""",""87"","""","""","""","""","""",""86"","""","""","""","""","""",""85"","""","""","""","""","""",""84"","""","""","""","""","""""
"Lithuania,""98"",""100"",""94"",""95"",""99"","""",""98"",""100"",""94"",""95"",""99"","""",""98"",""100"",""94"",""95"",""99"","""",""98"",""100"",""93"",""94"",""99"","""",""97"",""100"",""92"",""94"",""99"","""",""97"",""99"",""91"",""94"",""99"","""",""96"",""99"",""90"",""91"",""99"","""",""96"",""99"",""89"",""89"",""98"","""",""95"",""99"",""88"",""87"",""98"","""",""95"",""99"",""87"",""85"",""97"","""",""94"",""99"",""86"",""83"",""97"","""",""94"",""98"",""85"",""81"",""96"","""",""93"",""98"",""84"",""79"",""96"","""",""93"",""98"",""83"",""76"",""96"","""",""92"",""98"",""82"",""74"",""95"","""",""92"",""98"",""81"",""72"",""95"","""",""91"",""97"",""79"",""70"",""94"","""",""91"",""97"",""78"",""68"",""94"","""",""91"",""97"",""77"",""68"",""93"","""",""90"",""97"",""76"",""68"",""93"","""",""90"",""97"",""75"",""67"",""92"","""""
"Luxembourg,""100"",""100"",""99"",""99"",""100"",""97"",""100"",""100"",""99"",""99"",""100"",""97"",""100"",""100"",""99"",""99"",""100"",""97"",""100"",""100"",""99"",""99"",""100"",""97"",""100"",""100"",""99"",""100"",""100"",""98"",""100"",""100"",""99"",""100"",""100"",""98"",""100"",""100"",""99"",""100"",""100"",""99"",""100"",""100"",""100"",""100"",""100"",""99"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"""
"Madagascar,""53"",""80"",""36"",""21"",""38"",""9"",""52"",""80"",""36"",""20"",""37"",""9"",""52"",""79"",""35"",""19"",""36"",""9"",""51"",""79"",""34"",""19"",""35"",""9"",""50"",""78"",""34"",""18"",""34"",""9"",""49"",""78"",""33"",""17"",""33"",""9"",""48"",""77"",""32"",""17"",""32"",""9"",""47"",""77"",""32"",""16"",""31"",""8"",""46"",""76"",""31"",""15"",""30"",""8"",""45"",""76"",""31"",""15"",""29"",""8"",""44"",""75"",""30"",""14"",""28"",""7"",""44"",""75"",""29"",""13"",""27"",""6"",""43"",""74"",""29"",""12"",""26"",""6"",""42"",""74"",""28"",""11"",""25"",""5"",""41"",""73"",""27"",""11"",""24"",""5"",""40"",""73"",""27"",""10"",""24"",""4"",""39"",""72"",""26"",""9"",""23"",""4"",""38"",""72"",""26"",""9"",""22"",""3"",""38"",""71"",""25"",""8"",""21"",""3"",""37"",""71"",""24"",""7"",""20"",""2"",""36"",""70"",""24"",""7"",""19"",""2"""
"Malawi,""70"",""86"",""67"","""","""","""",""69"",""86"",""66"","""","""","""",""69"",""86"",""65"","""","""","""",""68"",""86"",""64"","""","""","""",""67"",""86"",""63"","""","""","""",""66"",""86"",""62"","""","""","""",""65"",""86"",""61"","""","""","""",""65"",""86"",""60"","""","""","""",""64"",""86"",""60"","""","""","""",""63"",""86"",""59"","""","""","""",""62"",""86"",""58"","""","""","""",""61"",""86"",""57"","""","""","""",""61"",""86"",""56"","""","""","""",""60"",""86"",""55"","""","""","""",""59"",""86"",""54"","""","""","""",""58"",""86"",""53"","""","""","""",""57"",""86"",""52"","""","""","""",""56"",""86"",""51"","""","""","""",""56"",""86"",""50"","""","""","""",""55"",""86"",""49"","""","""","""",""54"",""86"",""48"","""","""","""""
"Malaysia,""97"",""99"",""90"",""94"","""","""",""97"",""99"",""90"",""94"","""","""",""97"",""99"",""90"",""94"","""","""",""97"",""99"",""91"",""94"","""","""",""97"",""99"",""91"",""94"","""","""",""97"",""99"",""91"",""94"","""","""",""97"",""99"",""91"",""94"","""","""",""97"",""99"",""91"",""93"","""","""",""97"",""99"",""91"",""93"","""","""",""97"",""99"",""91"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""92"",""93"","""","""",""97"",""99"",""93"",""93"","""","""",""97"",""99"",""93"",""93"","""","""",""97"",""99"",""93"",""93"","""","""",""97"",""99"",""93"",""93"","""","""",""97"",""99"",""93"",""93"","""","""""
"Maldives,""100"",""99"",""100"","""","""","""",""100"",""99"",""100"","""","""","""",""99"",""99"",""100"","""","""","""",""99"",""99"",""100"","""","""","""",""99"",""99"",""99"","""","""","""",""99"",""99"",""99"","""","""","""",""99"",""99"",""98"","""","""","""",""98"",""99"",""98"","""","""","""",""98"",""99"",""98"","""","""","""",""98"",""98"",""97"","""","""","""",""97"",""98"",""97"","""","""","""",""97"",""98"",""96"","""","""","""",""97"",""98"",""96"","""","""","""",""96"",""98"",""95"","""","""","""",""96"",""98"",""95"","""","""","""",""96"",""98"",""94"","""","""","""",""95"",""98"",""94"","""","""","""",""95"",""98"",""94"","""","""","""",""95"",""98"",""93"","""","""","""",""94"",""98"",""93"","""","""","""",""94"",""98"",""92"","""","""","""""
"Mali,""83"",""96"",""72"","""","""","""",""81"",""95"",""70"","""","""","""",""79"",""94"",""69"","""","""","""",""78"",""93"",""67"","""","""","""",""76"",""92"",""65"","""","""","""",""74"",""91"",""63"","""","""","""",""73"",""90"",""62"","""","""","""",""71"",""89"",""60"","""","""","""",""69"",""88"",""58"","""","""","""",""68"",""87"",""57"","""","""","""",""66"",""86"",""55"","""","""","""",""64"",""85"",""53"","""","""","""",""63"",""84"",""52"","""","""","""",""61"",""83"",""50"","""","""","""",""59"",""82"",""48"","""","""","""",""58"",""81"",""47"","""","""","""",""56"",""80"",""45"","""","""","""",""54"",""79"",""44"","""","""","""",""53"",""78"",""42"","""","""","""",""51"",""77"",""40"","""","""","""",""49"",""76"",""39"","""","""","""""
"Malta,""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""",""100"",""100"",""100"",""100"","""","""""
"Marshall Islands,""89"",""87"",""94"","""","""","""",""89"",""87"",""94"","""","""","""",""89"",""87"",""94"","""","""","""",""88"",""87"",""94"","""","""","""",""88"",""87"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""86"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""",""88"",""85"",""94"","""","""","""","""","""","""","""","""","""""
"Mauritania,""72"",""89"",""50"","""","""","""",""71"",""89"",""50"","""","""","""",""71"",""89"",""50"","""","""","""",""71"",""89"",""50"","""","""","""",""69"",""88"",""48"","""","""","""",""67"",""86"",""47"","""","""","""",""65"",""85"",""45"","""","""","""",""63"",""84"",""44"","""","""","""",""61"",""82"",""42"","""","""","""",""60"",""81"",""40"","""","""","""",""58"",""79"",""39"","""","""","""",""56"",""78"",""37"","""","""","""",""54"",""77"",""36"","""","""","""",""52"",""75"",""35"","""","""","""",""51"",""74"",""33"","""","""","""",""49"",""73"",""32"","""","""","""",""47"",""71"",""30"","""","""","""",""45"",""70"",""29"","""","""","""",""44"",""69"",""28"","""","""","""",""42"",""67"",""26"","""","""","""",""41"",""67"",""25"","""","""","""""
